$$AttributeDefinition.Code$Product2.StockKeepingUnit,AttributeCategory.Code,AttributeDefinition.Code,AttributeNameOverride,DefaultValue,Description,DisplayType,HelpText,IsHidden,IsPriceImpacting,IsReadOnly,IsRequired,MaximumCharacterCount,MaximumValue,MinimumCharacterCount,MinimumValue,Name,OverriddenProductAttributeDefinition.$$AttributeDefinition.Code$Product2.StockKeepingUnit,Product2.StockKeepingUnit,ProductClassificationAttribute.$$ProductClassification.Code$AttributeDefinition.Code$AttributeCategory.Code,Sequence,Status,StepValue,UnitOfMeasure.UnitCode,ValueDescription
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN3523,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN3523,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN3548,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN3548,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN3553,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN3553,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN3554,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN3554,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN3571,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN3571,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN3589,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN3589,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN3590,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN3590,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN3591,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN3591,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN3592,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN3592,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN3593,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN3593,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN3602,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN3602,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN3614,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN3614,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN3682,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN3682,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN3683,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN3683,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN3684,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN3684,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN3685,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN3685,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN3686,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN3686,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN3687,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN3687,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN3712,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN3712,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN3717,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN3717,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN3718,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN3718,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN3735,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN3735,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN3753,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN3753,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN3754,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN3754,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN3755,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN3755,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN3756,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN3756,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN3757,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN3757,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN3766,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN3766,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN3778,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN3778,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN3846,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN3846,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN3847,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN3847,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN3848,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN3848,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN3849,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN3849,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN3850,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN3850,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN3851,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN3851,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN3876,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN3876,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN3881,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN3881,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN3882,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN3882,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN3899,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN3899,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN3917,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN3917,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN3918,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN3918,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN3919,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN3919,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN3920,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN3920,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN3921,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN3921,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN3930,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN3930,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN3942,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN3942,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN4010,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN4010,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN4011,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN4011,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN4012,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN4012,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN4013,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN4013,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN4014,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN4014,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN4015,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN4015,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN4040,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN4040,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN4045,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN4045,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN4046,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN4046,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN4063,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN4063,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN4081,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN4081,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN4082,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN4082,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN4083,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN4083,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN4084,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN4084,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN4085,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN4085,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN4094,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN4094,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN4106,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN4106,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN4174,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN4174,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN4175,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN4175,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN4176,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN4176,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN4177,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN4177,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN4178,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN4178,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN4179,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN4179,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN4204,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN4204,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN4209,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN4209,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN4210,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN4210,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN4227,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN4227,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN4245,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN4245,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN4246,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN4246,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN4247,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN4247,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN4248,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN4248,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN4249,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN4249,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN4258,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN4258,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN4270,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN4270,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN4338,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN4338,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN4339,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN4339,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN4340,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN4340,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN4341,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN4341,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN4342,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN4342,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN4343,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN4343,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN4368,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN4368,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN4373,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN4373,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN4374,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN4374,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN4391,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN4391,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN4409,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN4409,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
