$$Name$Pricebook2.Name$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
C13 to C14 Power Cable 3' GEN0201;Standard Price Book;QB-CMPC-5887-GEN0201;One-Time;USD,USD,true,false,C13 to C14 Power Cable 3' GEN0201,Standard Price Book;true,QB-CMPC-5887-GEN0201,One-Time;OneTime,250
QuantumBit Database (Token Commit - Each) GEN0207;Standard Price Book;QB-CMT-TKN-EACH-GEN0207;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Each) GEN0207,Standard Price Book;true,QB-CMT-TKN-EACH-GEN0207,Term Annual;TermDefined,1000
QuantumBit Database (Token Commit - Flat) GEN0208;Standard Price Book;QB-CMT-TKN-FLAT-GEN0208;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Flat) GEN0208,Standard Price Book;true,QB-CMT-TKN-FLAT-GEN0208,Term Annual;TermDefined,1000
QuantumBit Database (Token Commit - Tier) GEN0209;Standard Price Book;QB-CMT-TKN-TIER-GEN0209;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Tier) GEN0209,Standard Price Book;true,QB-CMT-TKN-TIER-GEN0209,Term Annual;TermDefined,1000
QuantumBit Complete Solution GEN0210;Standard Price Book;QB-COMPLETE-GEN0210;Evergreen Monthly;USD,USD,true,false,QuantumBit Complete Solution GEN0210,Standard Price Book;true,QB-COMPLETE-GEN0210,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution GEN0210;Standard Price Book;QB-COMPLETE-GEN0210;One-Time;USD,USD,true,false,QuantumBit Complete Solution GEN0210,Standard Price Book;true,QB-COMPLETE-GEN0210,One-Time;OneTime,0
QuantumBit Complete Solution GEN0210;Standard Price Book;QB-COMPLETE-GEN0210;Term Annual;USD,USD,true,false,QuantumBit Complete Solution GEN0210,Standard Price Book;true,QB-COMPLETE-GEN0210,Term Annual;TermDefined,0
QuantumBit Complete Solution GEN0210;Standard Price Book;QB-COMPLETE-GEN0210;Term Monthly;USD,USD,true,false,QuantumBit Complete Solution GEN0210,Standard Price Book;true,QB-COMPLETE-GEN0210,Term Monthly;TermDefined,0
QB CPU Heat Sink GEN0212;Standard Price Book;QB-CPU-HEATSINK-GEN0212;One-Time;USD,USD,true,false,QB CPU Heat Sink GEN0212,Standard Price Book;true,QB-CPU-HEATSINK-GEN0212,One-Time;OneTime,35
QuantumBit Collaboration Suite GEN0213;Standard Price Book;QB-CS-GEN0213;Term Annual;USD,USD,true,false,QuantumBit Collaboration Suite GEN0213,Standard Price Book;true,QB-CS-GEN0213,Term Annual;TermDefined,0
QuantumBit Collaboration Suite GEN0213;Standard Price Book;QB-CS-GEN0213;Term Monthly;USD,USD,true,false,QuantumBit Collaboration Suite GEN0213,Standard Price Book;true,QB-CS-GEN0213,Term Monthly;TermDefined,0
Additional QB DataGraph (500M) GEN0214;Standard Price Book;QB-DAT-GRPH-GEN0214;Term Annual;USD,USD,true,false,Additional QB DataGraph (500M) GEN0214,Standard Price Book;true,QB-DAT-GRPH-GEN0214,Term Annual;TermDefined,25000
Additional Data Throughput GEN0215;Standard Price Book;QB-DAT-THPT-GEN0215;Evergreen Monthly;USD,USD,true,false,Additional Data Throughput GEN0215,Standard Price Book;true,QB-DAT-THPT-GEN0215,Evergreen Monthly;Evergreen,0
Additional Data Throughput GEN0215;Standard Price Book;QB-DAT-THPT-GEN0215;Term Annual;USD,USD,true,false,Additional Data Throughput GEN0215,Standard Price Book;true,QB-DAT-THPT-GEN0215,Term Annual;TermDefined,0
Additional Data Throughput GEN0215;Standard Price Book;QB-DAT-THPT-GEN0215;Term Monthly;USD,USD,true,false,Additional Data Throughput GEN0215,Standard Price Book;true,QB-DAT-THPT-GEN0215,Term Monthly;TermDefined,0
QuantumBit Database GEN0218;Standard Price Book;QB-DB-GEN0218;Term Annual;USD,USD,true,false,QuantumBit Database GEN0218,Standard Price Book;true,QB-DB-GEN0218,Term Annual;TermDefined,12000
QuantumBit Database (Token Based) GEN0223;Standard Price Book;QB-DB-TOKEN-GEN0223;Term Annual;USD,USD,true,false,QuantumBit Database (Token Based) GEN0223,Standard Price Book;true,QB-DB-TOKEN-GEN0223,Term Annual;TermDefined,12000
Additional Flows - QB Starter GEN0236;Standard Price Book;QB-FLO-STRT-GEN0236;Evergreen Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN0236,Standard Price Book;true,QB-FLO-STRT-GEN0236,Evergreen Monthly;Evergreen,2000
Additional Flows - QB Starter GEN0236;Standard Price Book;QB-FLO-STRT-GEN0236;Term Annual;USD,USD,true,false,Additional Flows - QB Starter GEN0236,Standard Price Book;true,QB-FLO-STRT-GEN0236,Term Annual;TermDefined,24000
Additional Flows - QB Starter GEN0236;Standard Price Book;QB-FLO-STRT-GEN0236;Term Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN0236,Standard Price Book;true,QB-FLO-STRT-GEN0236,Term Monthly;TermDefined,1500
1TB 10k RPM (2.5in) GEN0238;Standard Price Book;QB-HD 1.2TB-GEN0238;One-Time;USD,USD,true,false,1TB 10k RPM (2.5in) GEN0238,Standard Price Book;true,QB-HD 1.2TB-GEN0238,One-Time;OneTime,250
1TB 7.2k RPM NLSAS (3.5in) GEN0239;Standard Price Book;QB-HD 1TB-GEN0239;One-Time;USD,USD,true,false,1TB 7.2k RPM NLSAS (3.5in) GEN0239,Standard Price Book;true,QB-HD 1TB-GEN0239,One-Time;OneTime,499
20TB 7.2k RPM NLSAS (3.5in) GEN0240;Standard Price Book;QB-HD 20TB-GEN0240;One-Time;USD,USD,true,false,20TB 7.2k RPM NLSAS (3.5in) GEN0240,Standard Price Book;true,QB-HD 20TB-GEN0240,One-Time;OneTime,1848
3TB 10k RPM (2.5in) GEN0241;Standard Price Book;QB-HD 3TB-GEN0241;One-Time;USD,USD,true,false,3TB 10k RPM (2.5in) GEN0241,Standard Price Book;true,QB-HD 3TB-GEN0241,One-Time;OneTime,450
4TB 7.2k RPM NLSAS (3.5in) GEN0242;Standard Price Book;QB-HD 4TB-GEN0242;One-Time;USD,USD,true,false,4TB 7.2k RPM NLSAS (3.5in) GEN0242,Standard Price Book;true,QB-HD 4TB-GEN0242,One-Time;OneTime,799
8TB 7.2k RPM NLSAS (3.5in) GEN0243;Standard Price Book;QB-HD 8TB-GEN0243;One-Time;USD,USD,true,false,8TB 7.2k RPM NLSAS (3.5in) GEN0243,Standard Price Book;true,QB-HD 8TB-GEN0243,One-Time;OneTime,999
8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN0244;Standard Price Book;QB-HD 8TBSE-GEN0244;One-Time;USD,USD,true,false,8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN0244,Standard Price Book;true,QB-HD 8TBSE-GEN0244,One-Time;OneTime,1199
Intel Xeon E5-2609 v4 1.7GHz GEN0246;Standard Price Book;QB-INTEL E5-2609-GEN0246;One-Time;USD,USD,true,false,Intel Xeon E5-2609 v4 1.7GHz GEN0246,Standard Price Book;true,QB-INTEL E5-2609-GEN0246,One-Time;OneTime,1499
Intel Xeon E5-2660 v4 2.0GHz GEN0247;Standard Price Book;QB-INTEL E5-2660-GEN0247;One-Time;USD,USD,true,false,Intel Xeon E5-2660 v4 2.0GHz GEN0247,Standard Price Book;true,QB-INTEL E5-2660-GEN0247,One-Time;OneTime,1699
Intel Xeon E5-2667 v4 3.2GHz GEN0248;Standard Price Book;QB-INTEL E5-2667-GEN0248;One-Time;USD,USD,true,false,Intel Xeon E5-2667 v4 3.2GHz GEN0248,Standard Price Book;true,QB-INTEL E5-2667-GEN0248,One-Time;OneTime,2499
Intel Xeon E5-2683 v4 2.1GHz GEN0249;Standard Price Book;QB-INTEL E5-2683-GEN0249;One-Time;USD,USD,true,false,Intel Xeon E5-2683 v4 2.1GHz GEN0249,Standard Price Book;true,QB-INTEL E5-2683-GEN0249,One-Time;OneTime,1399
"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN0250;Standard Price Book;QB-INTEL-GOLD-5318N-GEN0250;One-Time;USD",USD,true,false,"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN0250",Standard Price Book;true,QB-INTEL-GOLD-5318N-GEN0250,One-Time;OneTime,1999
"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN0251;Standard Price Book;QB-INTEL-GOLD-6330N-GEN0251;One-Time;USD",USD,true,false,"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN0251",Standard Price Book;true,QB-INTEL-GOLD-6330N-GEN0251,One-Time;OneTime,2149
"Intel Xeon Gold 6354 3GHz, 18C/36T GEN0252;Standard Price Book;QB-INTEL-GOLD-6354-GEN0252;One-Time;USD",USD,true,false,"Intel Xeon Gold 6354 3GHz, 18C/36T GEN0252",Standard Price Book;true,QB-INTEL-GOLD-6354-GEN0252,One-Time;OneTime,3300
"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN0253;Standard Price Book;QB-INTEL-PLAT-8352M-GEN0253;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN0253",Standard Price Book;true,QB-INTEL-PLAT-8352M-GEN0253,One-Time;OneTime,2000
"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN0254;Standard Price Book;QB-INTEL-PLAT-8352Y-GEN0254;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN0254",Standard Price Book;true,QB-INTEL-PLAT-8352Y-GEN0254,One-Time;OneTime,2500
"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN0255;Standard Price Book;QB-INTEL-PLAT-8360Y-GEN0255;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN0255",Standard Price Book;true,QB-INTEL-PLAT-8360Y-GEN0255,One-Time;OneTime,2800
"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN0256;Standard Price Book;QB-INTEL-PLAT-8368-GEN0256;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN0256",Standard Price Book;true,QB-INTEL-PLAT-8368-GEN0256,One-Time;OneTime,2950
Cloud License (Monthly) GEN0257;Standard Price Book;QB-LIC-CLOUD-GEN0257;Term Annual;USD,USD,true,false,Cloud License (Monthly) GEN0257,Standard Price Book;true,QB-LIC-CLOUD-GEN0257,Term Annual;TermDefined,550
QB Liquid Cooler GEN0258;Standard Price Book;QB-LIQUIDCOOL-GEN0258;One-Time;USD,USD,true,false,QB Liquid Cooler GEN0258,Standard Price Book;true,QB-LIQUIDCOOL-GEN0258,One-Time;OneTime,250
128GB LRDIMM GEN0259;Standard Price Book;QB-MEM 128GB-GEN0259;One-Time;USD,USD,true,false,128GB LRDIMM GEN0259,Standard Price Book;true,QB-MEM 128GB-GEN0259,One-Time;OneTime,1989
16GB RDIMM GEN0260;Standard Price Book;QB-MEM 16GB-GEN0260;One-Time;USD,USD,true,false,16GB RDIMM GEN0260,Standard Price Book;true,QB-MEM 16GB-GEN0260,One-Time;OneTime,599
32GB RDIMM GEN0261;Standard Price Book;QB-MEM 32GB-GEN0261;One-Time;USD,USD,true,false,32GB RDIMM GEN0261,Standard Price Book;true,QB-MEM 32GB-GEN0261,One-Time;OneTime,889
64GB RDIMM GEN0262;Standard Price Book;QB-MEM 64GB-GEN0262;One-Time;USD,USD,true,false,64GB RDIMM GEN0262,Standard Price Book;true,QB-MEM 64GB-GEN0262,One-Time;OneTime,999
8GB RDIMM GEN0263;Standard Price Book;QB-MEM 8GB-GEN0263;One-Time;USD,USD,true,false,8GB RDIMM GEN0263,Standard Price Book;true,QB-MEM 8GB-GEN0263,One-Time;OneTime,399
Additional Messages - QB Starter GEN0265;Standard Price Book;QB-MSG-STRT-GEN0265;Evergreen Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN0265,Standard Price Book;true,QB-MSG-STRT-GEN0265,Evergreen Monthly;Evergreen,3500
Additional Messages - QB Starter GEN0265;Standard Price Book;QB-MSG-STRT-GEN0265;Term Annual;USD,USD,true,false,Additional Messages - QB Starter GEN0265,Standard Price Book;true,QB-MSG-STRT-GEN0265,Term Annual;TermDefined,30000
Additional Messages - QB Starter GEN0265;Standard Price Book;QB-MSG-STRT-GEN0265;Term Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN0265,Standard Price Book;true,QB-MSG-STRT-GEN0265,Term Monthly;TermDefined,3000
QuantumBit Database (Monetary Commit) GEN0266;Standard Price Book;QB-MTY-CMT-GEN0266;Term Annual;USD,USD,true,false,QuantumBit Database (Monetary Commit) GEN0266,Standard Price Book;true,QB-MTY-CMT-GEN0266,Term Annual;TermDefined,8000
Intel X710 Dual Port 10Gb Direct Attach GEN0267;Standard Price Book;QB-NET X710-GEN0267;One-Time;USD,USD,true,false,Intel X710 Dual Port 10Gb Direct Attach GEN0267,Standard Price Book;true,QB-NET X710-GEN0267,One-Time;OneTime,1599
QB-NetLink 100G Ultra GEN0268;Standard Price Book;QB-NET-100G-ULTRA-GEN0268;One-Time;USD,USD,true,false,QB-NetLink 100G Ultra GEN0268,Standard Price Book;true,QB-NET-100G-ULTRA-GEN0268,One-Time;OneTime,700
QB-NetLink 10G GEN0269;Standard Price Book;QB-NET-10G-GEN0269;One-Time;USD,USD,true,false,QB-NetLink 10G GEN0269,Standard Price Book;true,QB-NET-10G-GEN0269,One-Time;OneTime,220
QB-NetLink 25G GEN0270;Standard Price Book;QB-NET-25G-GEN0270;One-Time;USD,USD,true,false,QB-NetLink 25G GEN0270,Standard Price Book;true,QB-NET-25G-GEN0270,One-Time;OneTime,450
QB-NetSecure 10G GEN0271;Standard Price Book;QB-NETSECURE-10G-GEN0271;One-Time;USD,USD,true,false,QB-NetSecure 10G GEN0271,Standard Price Book;true,QB-NETSECURE-10G-GEN0271,One-Time;OneTime,500
QB-Accel NovaX150 GEN0273;Standard Price Book;QB-NovaX150-GEN0273;One-Time;USD,USD,true,false,QB-Accel NovaX150 GEN0273,Standard Price Book;true,QB-NovaX150-GEN0273,One-Time;OneTime,9800
QB-NVExpand 200 GEN0274;Standard Price Book;QB-NVExpand-200-GEN0274;One-Time;USD,USD,true,false,QB-NVExpand 200 GEN0274,Standard Price Book;true,QB-NVExpand-200-GEN0274,One-Time;OneTime,475
QB-PowerCore 1600S GEN0283;Standard Price Book;QB-PWRCORE-1600S-GEN0283;One-Time;USD,USD,true,false,QB-PowerCore 1600S GEN0283,Standard Price Book;true,QB-PWRCORE-1600S-GEN0283,One-Time;OneTime,599
QB-PowerCore 500S GEN0284;Standard Price Book;QB-PWRCORE-500S-GEN0284;One-Time;USD,USD,true,false,QB-PowerCore 500S GEN0284,Standard Price Book;true,QB-PWRCORE-500S-GEN0284,One-Time;OneTime,299
QB-PowerCore 800S GEN0285;Standard Price Book;QB-PWRCORE-800S-GEN0285;One-Time;USD,USD,true,false,QB-PowerCore 800S GEN0285,Standard Price Book;true,QB-PWRCORE-800S-GEN0285,One-Time;OneTime,489
QB-PowerSafe 1000D GEN0286;Standard Price Book;QB-PWRSAFE-1000D-GEN0286;One-Time;USD,USD,true,false,QB-PowerSafe 1000D GEN0286,Standard Price Book;true,QB-PWRSAFE-1000D-GEN0286,One-Time;OneTime,700
QB-PowerSafe 2000D GEN0287;Standard Price Book;QB-PWRSAFE-2000D-GEN0287;One-Time;USD,USD,true,false,QB-PowerSafe 2000D GEN0287,Standard Price Book;true,QB-PWRSAFE-2000D-GEN0287,One-Time;OneTime,1850
QB-PowerSafe 600D GEN0288;Standard Price Book;QB-PWRSAFE-600D-GEN0288;One-Time;USD,USD,true,false,QB-PowerSafe 600D GEN0288,Standard Price Book;true,QB-PWRSAFE-600D-GEN0288,One-Time;OneTime,450
QuantumBit Q-Rack 750 GEN0289;Standard Price Book;QB-QRack-750-GEN0289;One-Time;USD,USD,true,false,QuantumBit Q-Rack 750 GEN0289,Standard Price Book;true,QB-QRack-750-GEN0289,One-Time;OneTime,3980
QuantumBit Database (Quantity Commit) GEN0290;Standard Price Book;QB-QTY-CMT-GEN0290;Term Annual;USD,USD,true,false,QuantumBit Database (Quantity Commit) GEN0290,Standard Price Book;true,QB-QTY-CMT-GEN0290,Term Annual;TermDefined,500
QB-RAIDForce 500 GEN0291;Standard Price Book;QB-RAID-500-GEN0291;One-Time;USD,USD,true,false,QB-RAIDForce 500 GEN0291,Standard Price Book;true,QB-RAID-500-GEN0291,One-Time;OneTime,620
Data Normalization Expert GEN0294;Standard Price Book;QB-SRV-DNE-GEN0294;One-Time;USD,USD,true,false,Data Normalization Expert GEN0294,Standard Price Book;true,QB-SRV-DNE-GEN0294,One-Time;OneTime,300
Implementation Engineer GEN0295;Standard Price Book;QB-SRV-IMP-GEN0295;One-Time;USD,USD,true,false,Implementation Engineer GEN0295,Standard Price Book;true,QB-SRV-IMP-GEN0295,One-Time;OneTime,300
Integration Specialist Engineer GEN0296;Standard Price Book;QB-SRV-ISE-GEN0296;One-Time;USD,USD,true,false,Integration Specialist Engineer GEN0296,Standard Price Book;true,QB-SRV-ISE-GEN0296,One-Time;OneTime,350
Module Extension Engineer GEN0297;Standard Price Book;QB-SRV-MEE-GEN0297;One-Time;USD,USD,true,false,Module Extension Engineer GEN0297,Standard Price Book;true,QB-SRV-MEE-GEN0297,One-Time;OneTime,300
Professional Services Daily Rate GEN0300;Standard Price Book;QB-SRV-OG-PSH-GEN0300;One-Time;USD,USD,true,false,Professional Services Daily Rate GEN0300,Standard Price Book;true,QB-SRV-OG-PSH-GEN0300,One-Time;OneTime,250
Program Director GEN0302;Standard Price Book;QB-SRV-PD-GEN0302;One-Time;USD,USD,true,false,Program Director GEN0302,Standard Price Book;true,QB-SRV-PD-GEN0302,One-Time;OneTime,350
Project Manager GEN0303;Standard Price Book;QB-SRV-PMN-GEN0303;One-Time;USD,USD,true,false,Project Manager GEN0303,Standard Price Book;true,QB-SRV-PMN-GEN0303,One-Time;OneTime,300
Quality Assurance Engineer GEN0305;Standard Price Book;QB-SRV-QAE-GEN0305;One-Time;USD,USD,true,false,Quality Assurance Engineer GEN0305,Standard Price Book;true,QB-SRV-QAE-GEN0305,One-Time;OneTime,300
Solutions Architect GEN0307;Standard Price Book;QB-SRV-SAT-GEN0307;One-Time;USD,USD,true,false,Solutions Architect GEN0307,Standard Price Book;true,QB-SRV-SAT-GEN0307,One-Time;OneTime,500
Professional Services Scope of Work GEN0308;Standard Price Book;QB-SRV-SOW-GEN0308;One-Time;USD,USD,true,false,Professional Services Scope of Work GEN0308,Standard Price Book;true,QB-SRV-SOW-GEN0308,One-Time;OneTime,25000
Q-Drive NVX 16TB GEN0309;Standard Price Book;QB-SSD 16TB-GEN0309;One-Time;USD,USD,true,false,Q-Drive NVX 16TB GEN0309,Standard Price Book;true,QB-SSD 16TB-GEN0309,One-Time;OneTime,1200
Q-Drive NVX 2TB GEN0310;Standard Price Book;QB-SSD 2TB-GEN0310;One-Time;USD,USD,true,false,Q-Drive NVX 2TB GEN0310,Standard Price Book;true,QB-SSD 2TB-GEN0310,One-Time;OneTime,150
Q-Drive NVX Ultra 30TB GEN0311;Standard Price Book;QB-SSD 30TB-GEN0311;One-Time;USD,USD,true,false,Q-Drive NVX Ultra 30TB GEN0311,Standard Price Book;true,QB-SSD 30TB-GEN0311,One-Time;OneTime,2500
Q-Drive NVX 4TB GEN0312;Standard Price Book;QB-SSD 4TB-GEN0312;One-Time;USD,USD,true,false,Q-Drive NVX 4TB GEN0312,Standard Price Book;true,QB-SSD 4TB-GEN0312,One-Time;OneTime,225
Q-Drive NVX 8TB GEN0313;Standard Price Book;QB-SSD 8TB-GEN0313;One-Time;USD,USD,true,false,Q-Drive NVX 8TB GEN0313,Standard Price Book;true,QB-SSD 8TB-GEN0313,One-Time;OneTime,580
Silver Hardware Maintenance GEN0315;Standard Price Book;QB-SUPP-1000-GEN0315;Term Annual;USD,USD,true,false,Silver Hardware Maintenance GEN0315,Standard Price Book;true,QB-SUPP-1000-GEN0315,Term Annual;TermDefined,25000
Gold Hardware Maintenance GEN0316;Standard Price Book;QB-SUPP-1005-GEN0316;Term Annual;USD,USD,true,false,Gold Hardware Maintenance GEN0316,Standard Price Book;true,QB-SUPP-1005-GEN0316,Term Annual;TermDefined,30000
Software Maintenance GEN0317;Standard Price Book;QB-SUPP-2000-GEN0317;Term Annual;USD,USD,true,true,Software Maintenance GEN0317,Standard Price Book;true,QB-SUPP-2000-GEN0317,Term Annual;TermDefined,0
QuantumBit Tokens Pack GEN0319;Standard Price Book;QB-TOKENS-PACK-GEN0319;One-Time;USD,USD,true,false,QuantumBit Tokens Pack GEN0319,Standard Price Book;true,QB-TOKENS-PACK-GEN0319,One-Time;OneTime,100
QuantumBit Essentials Training GEN0320;Standard Price Book;QB-TRN-ESSNTLS-GEN0320;One-Time;USD,USD,true,false,QuantumBit Essentials Training GEN0320,Standard Price Book;true,QB-TRN-ESSNTLS-GEN0320,One-Time;OneTime,8500
QuantumBit Fundamentals Training GEN0321;Standard Price Book;QB-TRN-FUND-GEN0321;One-Time;USD,USD,true,false,QuantumBit Fundamentals Training GEN0321,Standard Price Book;true,QB-TRN-FUND-GEN0321,One-Time;OneTime,6500
QB-Accel VegaX200 GEN0322;Standard Price Book;QB-VegaX200-GEN0322;One-Time;USD,USD,true,false,QB-Accel VegaX200 GEN0322,Standard Price Book;true,QB-VegaX200-GEN0322,One-Time;OneTime,15000
QuantumBit Subscription GEN0327;Standard Price Book;TEST-SUB-GEN0327;Evergreen Annual;USD,USD,true,false,QuantumBit Subscription GEN0327,Standard Price Book;true,TEST-SUB-GEN0327,Evergreen Annual;Evergreen,420
QuantumBit Subscription GEN0327;Standard Price Book;TEST-SUB-GEN0327;Evergreen Monthly;USD,USD,true,false,QuantumBit Subscription GEN0327,Standard Price Book;true,TEST-SUB-GEN0327,Evergreen Monthly;Evergreen,35
QuantumBit Subscription GEN0327;Standard Price Book;TEST-SUB-GEN0327;Term Annual;USD,USD,true,false,QuantumBit Subscription GEN0327,Standard Price Book;true,TEST-SUB-GEN0327,Term Annual;TermDefined,360
QuantumBit Subscription GEN0327;Standard Price Book;TEST-SUB-GEN0327;Term Monthly;USD,USD,true,false,QuantumBit Subscription GEN0327,Standard Price Book;true,TEST-SUB-GEN0327,Term Monthly;TermDefined,30
Additional API GEN0334;Standard Price Book;QB-API-GEN0334;Evergreen Monthly;USD,USD,true,false,Additional API GEN0334,Standard Price Book;true,QB-API-GEN0334,Evergreen Monthly;Evergreen,2000
Additional API GEN0334;Standard Price Book;QB-API-GEN0334;Term Annual;USD,USD,true,false,Additional API GEN0334,Standard Price Book;true,QB-API-GEN0334,Term Annual;TermDefined,15000
Additional API GEN0334;Standard Price Book;QB-API-GEN0334;Term Monthly;USD,USD,true,false,Additional API GEN0334,Standard Price Book;true,QB-API-GEN0334,Term Monthly;TermDefined,1500
Additional API Flex (100M) GEN0336;Standard Price Book;QB-API-FLEX-GEN0336;Term Annual;USD,USD,true,false,Additional API Flex (100M) GEN0336,Standard Price Book;true,QB-API-FLEX-GEN0336,Term Annual;TermDefined,450
Additional API Gov GEN0337;Standard Price Book;QB-API-GOVT-GEN0337;Term Annual;USD,USD,true,false,Additional API Gov GEN0337,Standard Price Book;true,QB-API-GOVT-GEN0337,Term Annual;TermDefined,1450
QB API Management Solution GEN0338;Standard Price Book;QB-API-MGMT-GEN0338;Evergreen Monthly;USD,USD,true,false,QB API Management Solution GEN0338,Standard Price Book;true,QB-API-MGMT-GEN0338,Evergreen Monthly;Evergreen,1000
